"lot_title_en";"lot_description_en";"category_level_1_name_en";"lot_url_en";"lot_images_image_1";"lot_images_image_2";"lot_images_image_3";"lot_id";"lot_last_bid_euro";"lot_close_time_cet"
"Celtic Bronze Bangle (No Reserve Price)";"Letter of Provenance<br><br>This document serves as a statement of provenance for the item described.:<br><br><br>The mentioned item has been in the possession of the family of a private collector since the 1990s. It was legally acquired at that time and has remained in private ownership through successive generations.<br><br>To the best of our knowledge, the item has not been subject to any legal dispute, claim, or restriction. It remains in compliance with all applicable laws governing ownership and transfer.<br><br>This statement is issued in good faith and affirms the continuous and legitimate chain of ownership since its acquisition.";"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F98586019";"https://assets.catawiki.nl/assets/2025/10/16/c/0/d/c0d1853e-1d31-4731-b202-98d040fe586d.jpg";"https://assets.catawiki.nl/assets/2025/10/16/e/f/1/ef173b1d-287a-41a0-8d8c-71407d0019a0.jpg";"https://assets.catawiki.nl/assets/2025/10/16/a/e/8/ae865227-9328-4186-afb1-7ae469168bc7.jpg";"98586019";"1";"2025-11-15 17:57:04"
"Ancient Roman, Empire Bracelet and Pendant with Roman green and yellow glass beads";"Please note: due to customs regulations we can only ship inside the European Union. Please ensure you have a valid EU shipping address before placing a bid.<br><br>A handmade bracelet and pendant, all beautifully adorned with ancient Roman green and yellow glass beads. The historic beads are carefully restrung with modern decorative spacers and fittings, blending timeless elegance with contemporary craftsmanship.<br>The bracelet is a flexible and clasp-free design which makes it easy to wear. <br><br>Pendant: <br>Total length: ± 40,6 mm<br>Diameter beads: ± 10,4 mm maximum<br><br>Bracelet:<br>Diameter: ± 55 - 75 mm<br>Diameter beads: ± 5 mm<br><br>Condition: good condition and wearable. The ancient beads are restrung and combined with modern gold-plated spacer beads and fittings. Signs of wear consistent with age and use. See images.<br>Composed with beads from various old collections, acquired in the UK between 2016-2024.<br><br>Every ancient bead shows subtle variations and signs of age, reflecting its history and adding to the unique charm of every composition.<br><br>Certificate of Authenticity available upon request (pdf-document).<br><br><br>ANCIENT GLASS<br>Glass has always been found in nature, but the humans first created glass about 4.000 years ago. when ancient craftsmen in Mesopotamia discovered the art of mixing sand, soda and lime to make glass.<br>For centuries, glass was a luxury item and reserved for the upper classes.<br><br>Glassmaking centers around the Mediterranean world experimented with new techniques (casting, core-forming, mosaic glass) and with colours by adding metallic oxides (cobalt, copper, etc) to the mixture.<br><br>The Romans learned the glass-making craft after the conquest of Egypt in the 1st century BC. During the 1st century AD the glassblowing technique revolutionized the production and made it possible to produce larger quantities. By adding manganese dioxide Roman glassmakers successfully produced colourless or ‘aqua’ glass for the first time.<br><br>Roman glass became a very popular material, used for beads, glass windows, mosaic tiles, tableware pieces etc. Roman glass was traded all over the Roman Empire and far beyond to Central Africa, Scandinavia and via the Silk Route to China.<br>";"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F98885052";"https://assets.catawiki.nl/assets/2025/10/29/a/d/6/ad66714f-da82-4a21-b59d-4d2aa7aed1d9.jpg";"https://assets.catawiki.nl/assets/2025/10/29/8/6/3/863c15b8-1027-4471-8c56-a4fdce189fda.jpg";"https://assets.catawiki.nl/assets/2025/5/22/8/e/a/8ea547f0-3a4f-4158-a3c3-2c3a62168870.jpg";"98885052";"";"2025-11-09 17:58:25"
"Nomads & Medieval Lot of 7 Ring (No Reserve Price)";"An interesting lot of 7 Nomaden and medieval rings from 10-15 AD.<br>All rings with stone and glass<br>Very nice items in this lot.<br><br>Weight: 12.09 grams<br>Ring size: varies in mm<br>Material: Bronze<br>T.N. Pollio<br>See images for your own impression.<br>Own private collection inherited from Grandfather, who built the collection in the 1960's """;"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F98796254";"https://assets.catawiki.nl/assets/2025/10/25/9/0/b/90b2455f-30e7-42cb-a668-db241cd23691.jpg";"https://assets.catawiki.nl/assets/2025/10/25/5/2/a/52a94296-844b-4e3a-9740-d697d28db920.jpg";"https://assets.catawiki.nl/assets/2025/10/25/d/3/1/d31866ca-2d48-472f-95ae-07f073361756.jpg";"98796254";"";"2025-11-09 17:10:45"
"Ancient Roman Earrings, with Roman blue and turquoise glass beads";"Please note: due to customs regulations we can only ship inside the European Union. Please ensure you have a valid EU shipping address before placing a bid. <br><br>Handmade earrings with Roman blue and turquoise glass beads in a design with double pendants. The ancient beads are restrung with modern fittings, making them suitable for modern wear while preserving their historical charm.<br><br>Length: ± 54,5 mm<br>Diameter beads: ± 7,8 mm<br><br>Condition: good condition and wearable. The ancient beads are restrung and combined with modern gold-plated spacer beads and fittings. Signs of wear consistent with age and use. See images.<br>Composed with beads originating from various old collections, acquired in the UK between 2016-2024.<br><br>Every ancient bead shows subtle variations and signs of age, reflecting its history and adding to the unique charm of every composition.<br><br>Certificate of Authenticity (PDF) is available upon request for lots with a hammer price of €100 or higher.<br><br>ANCIENT GLASS<br>Glass has always been found in nature, but the humans first created glass about 4.000 years ago. when ancient craftsmen in Mesopotamia discovered the art of mixing sand, soda and lime to make glass.<br>For centuries, glass was a luxury item and reserved for the upper classes.<br><br>Glassmaking centers around the Mediterranean world experimented with new techniques (casting, core-forming, mosaic glass) and with colours by adding metallic oxides (cobalt, copper, etc) to the mixture.<br><br>The Romans learned the glass-making craft after the conquest of Egypt in the 1st century BC. During the 1st century AD the glassblowing technique revolutionized the production and made it possible to produce larger quantities. By adding manganese dioxide Roman glassmakers successfully produced colourless or ‘aqua’ glass for the first time.<br><br>Roman glass became a very popular material, used for beads, glass windows, mosaic tiles, tableware pieces etc. Roman glass was traded all over the Roman Empire and far beyond to Central Africa, Scandinavia and via the Silk Route to China.<br>";"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F97557405";"https://assets.catawiki.nl/assets/2025/8/29/6/3/0/630ce2c1-2411-412e-bede-741ae64508c6.jpg";"https://assets.catawiki.nl/assets/2025/8/29/3/7/c/37c43410-23bf-496f-af28-8af3c7955221.jpg";"https://assets.catawiki.nl/assets/2025/8/29/c/3/d/c3de7a2e-1b2f-4015-9e64-ef1d7f1ae1f2.jpg";"97557405";"";"2025-11-09 17:25:55"
"Nomads Bronze, Stunning White Stone Ring (No Reserve Price)";"A Very Nice Nomad Ring 9-13 AD<br>Stunning White Stone<br>Very high condition<br><br>Weight: 4.33 grams<br>Size: 16.5 x 14.9 mm<br>Material: Bronze<br>See images for your own impression.<br>Own private collection inherited from Grandfather, who built the collection in the 1960's """;"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F98898378";"https://assets.catawiki.nl/assets/2025/10/29/6/6/7/66780a20-5c27-40ef-ad38-cce4da43075f.jpg";"https://assets.catawiki.nl/assets/2025/10/29/1/b/9/1b9af7a9-5c53-4294-a1c7-5f28c2607f4c.jpg";"https://assets.catawiki.nl/assets/2025/10/29/d/a/d/dad04b9b-5db8-4c44-91e8-ef494f9bc11a.jpg";"98898378";"";"2025-11-09 17:31:20"
"Ancient Roman Ring with wire-wrapped Roman glass beads";"Please note: due to customs regulations we can only ship inside the European Union. Please ensure you have a valid EU shipping address before placing a bid. <br><br>Ring with wire-wrapped Roman blue and turquoise glass bead. The authentic Roman beads are set on a modern gold-plated ring.<br><br>The wire wrapping technique dates back from ca. 2000 BC and was a favourite technique of jewellery makers of ancient civilizations.<br><br>Outside diameter: ± 23,8 mm<br>Inside diameter: ± 20,6 - 15,3 mm<br>Size bead: ± 9 mm<br><br>Condition: good condition and wearable. The ancient beads are set on a modern gold-plated ring. Signs of wear consistent with age and use. See images.<br>Composed with beads originating from various old collections, acquired in the UK between 2016-2024.<br><br>Every ancient bead shows subtle variations and signs of age, reflecting its history and adding to the unique charm of every composition.<br><br>Certificate of Authenticity (PDF) is available upon request for lots with a hammer price of €100 or higher.<br><br><br>ANCIENT GLASS<br>Glass has always been found in nature, but the humans first created glass about 4.000 years ago. when ancient craftsmen in Mesopotamia discovered the art of mixing sand, soda and lime to make glass.<br>For centuries, glass was a luxury item and reserved for the upper classes.<br><br>Glassmaking centers around the Mediterranean world experimented with new techniques (casting, core-forming, mosaic glass) and with colours by adding metallic oxides (cobalt, copper, etc) to the mixture.<br><br>The Romans learned the glass-making craft after the conquest of Egypt in the 1st century BC. During the 1st century AD the glassblowing technique revolutionized the production and made it possible to produce larger quantities. By adding manganese dioxide Roman glassmakers successfully produced colourless or ‘aqua’ glass for the first time.<br><br>Roman glass became a very popular material, used for beads, glass windows, mosaic tiles, tableware pieces etc. Roman glass was traded all over the Roman Empire and far beyond to Central Africa, Scandinavia and via the Silk Route to China.<br>";"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F98885669";"https://assets.catawiki.nl/assets/2025/10/29/f/f/e/ffe9d738-3416-4679-8a27-c93e417244c1.jpg";"https://assets.catawiki.nl/assets/2024/8/5/f/4/c/f4ccc090-8d82-4acb-b0b9-da28db572a02.jpg";"https://assets.catawiki.nl/assets/2024/8/5/4/d/0/4d01a5ed-db2d-4c33-b582-70a0f5149f89.jpg";"98885669";"";"2025-11-09 17:30:15"
"Byzantine Bronze, Stunning Maria Pendant";"Bronze High Priest Cross Byzantine 7-10 AD<br>Rare image of the Virgin Mary<br><br>Weight: 38.58 grams<br>Height: 87.5 mm<br>Wide: 54.2 mm<br>Material: Bronze<br>See image for your own impression<br>Own private collection inherited from Grandfather, who built the collection in the 1960's """;"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F98889763";"https://assets.catawiki.nl/assets/2025/10/29/3/1/4/31499191-ed6c-4925-a1de-4d0f97e8df95.jpg";"https://assets.catawiki.nl/assets/2025/10/29/e/8/1/e81cc0de-8a9c-4ed2-8fb1-fe786ca23839.jpg";"https://assets.catawiki.nl/assets/2025/10/29/3/4/0/340e23a6-167a-4eef-898e-0e2b1e156063.jpg";"98889763";"";"2025-11-09 17:37:50"
"Medieval Bronze, Stunning Archer thumb Ring (No Reserve Price)";"A stunning medieval thumb ring for archers from 8-12 AD.<br>Very nice decoration<br><br>Were introduced by the armies of Genghis Khan.<br><br>Weight: 10.71 grams<br>Size: 21.8 x 19.7 mm inside<br>Dimensions: 35.1 mm<br>Material: Bronze<br>See images for your own impression.<br>Own private collection inherited from Grandfather, who built the collection in the 1960's """;"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F98889362";"https://assets.catawiki.nl/assets/2025/10/29/5/8/d/58de6fc2-e683-4433-a211-0c30bae4357d.jpg";"https://assets.catawiki.nl/assets/2025/10/29/b/2/4/b24315e8-bc07-45c2-bd39-f19b254c2837.jpg";"https://assets.catawiki.nl/assets/2025/10/29/0/f/9/0f9e6401-8e45-4bf8-af7e-9b7d798d59c4.jpg";"98889362";"";"2025-11-09 17:54:05"
"Medieval Silver Seal Ring with Gothic 'M' monogram 'Mary'";"Please note: due to customs regulations we can only ship inside the European Union. Please ensure you have a valid EU shipping address before placing a bid. <br><br>Medieval silver seal ring with a circular bezel engraved with a Gothic letter M for the Virgin Mary, linear border around. Plain ring band.<br><br>Outside diameter: ± 21,7 mm<br>Inside diameter: ± 19,3 - 19,6 mm<br>Bezel: ± 16,6 mm<br><br>Condition: good and solid condition, wearable. Signs of wear consistent with age and use.<br>Certificate of Authenticity: available upon request (pdf-format).<br><br>";"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F98896315";"https://assets.catawiki.nl/assets/2025/9/28/2/5/7/257aadef-e670-4f85-9074-6b34a518450a.jpg";"https://assets.catawiki.nl/assets/2025/9/28/e/9/f/e9f6c848-89a1-42c1-aeaa-3d153ea284e8.jpg";"https://assets.catawiki.nl/assets/2025/9/28/a/6/0/a6069018-bd32-4f67-b7e6-e8605eb23275.jpg";"98896315";"";"2025-11-09 17:33:30"
"Byzantine Stunning High Priest Seal Ring (No Reserve Price)";"Extremely Rare Bronze Byzantine Seal Ring 8-10 AD<br>Bezel Show High Priest<br>Ring has a lovely old patina.<br><br>Weight: 5.54 grams<br>Ring Size: 17.1 x 16.2 mm<br>Material: Bronze<br>T.N. Pollio<br>See images for your own impression.<br>Own private collection inherited from Grandfather, who built the collection in the 1960's """;"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F98890037";"https://assets.catawiki.nl/assets/2025/10/29/f/b/e/fbed36a0-1eea-4878-93a3-aae0f8eefabe.jpg";"https://assets.catawiki.nl/assets/2025/10/29/d/f/8/df88af0b-f3ee-43f8-b321-fb8018151341.jpg";"https://assets.catawiki.nl/assets/2025/10/29/2/0/9/2093aab1-29dd-4dd9-977f-78c0a46ee506.jpg";"98890037";"";"2025-11-09 17:46:30"
"Ancient Roman Bronze, Lot of 5 Seals Ring (No Reserve Price)";"A set of 5 bronze seal rings from 3-4 AD, Roman period.<br>Very nice pieces.<br><br>Weight: 26.52 grams<br>Size: Various mm<br>Material: Bronze<br>See images for your own impression.<br>Own private collection inherited from Grandfather, who built the collection in the 1960's """;"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F98795777";"https://assets.catawiki.nl/assets/2025/10/25/8/e/b/8ebca3a6-8699-438a-a9f0-f2cfcc436231.jpg";"https://assets.catawiki.nl/assets/2025/10/25/b/6/2/b620557b-0993-4701-ac5a-04eb6ce232e5.jpg";"https://assets.catawiki.nl/assets/2025/10/25/f/7/6/f765684a-b418-437e-9da1-0ad93d9ce65b.jpg";"98795777";"";"2025-11-09 17:16:10"
"Medieval, Crusaders Era Silver, Interesting eagle seal Ring (No Reserve Price)";"A Interesting Silver Crusader Eagle Seal Ring 11-14 AD<br>Interesting Eagle Engraving<br>High Quality .<br><br>Weight: 4.88 Gram<br>Ring Size: 20.9 x 18.9 mm<br>Silver<br>T.N. Pollio<br>See images for your own impression.<br>Own private collection inherited from Grandfather, who built the collection in the 1960's """;"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F98891183";"https://assets.catawiki.nl/assets/2025/10/29/2/d/3/2d3e0e02-ad60-458e-83ba-dbd9f05cc244.jpg";"https://assets.catawiki.nl/assets/2025/10/29/a/4/3/a43d5d59-348d-425c-9616-765a2edcadc9.jpg";"https://assets.catawiki.nl/assets/2025/10/29/7/8/e/78e00421-488e-471b-915f-0c34a2affe4a.jpg";"98891183";"";"2025-11-09 17:35:40"
"Ancient Greek modern Coin pendant with ancient Greek coin - Nike and Medusa/Gorgon's head";"Attention: due to customs regulations we can only ship inside the European Union. Please ensure you have a valid EU shipping address before placing a bid. <br><br>Coins, symbols of power - struck in metal. From Emperors to Kings, rulers struck their image and ideals into coins, turning currency into one of history’s most enduring propaganda tools. These small objects passed daily through the hands of ordinary people, spreading messages of authority with every exchange. <br><br>Modern custom-made silver pendant with an authentic ancient Greek coin. The coin may be easily removed from the pendant frame if preferred. The pendant will be delivered with a lobster clasp attached.<br><br>Coin: Æ22, Pontos, Amisos, ca 105-63 BC<br><br>Obverse: Aegis with Gorgon's head at centre. <br>Reverse: AΜΙΣΟΥ, Nike advancing right, holding wreath and palm branch, between two monograms. <br><br>Diameter pendant: ± 27 mm<br>Ref: SNG BM Black Sea 1177; HGC 7, 242.<br><br>Condition: very fine condition, smooth and dark patina, wearable. Signs of wear consistent with age and use.<br>Certificate of Authenticity: available upon request (pdf-format).<br><br>AMISOS, otherwise known as Samsunta by the Greeks, is today's Samsun, a city situated on the shoreline of the historic region of Pontus, in today's Turkey.<br>The city was colonised in the 8th century BC and because of its strategic location it played an important political and economical role during the Hellenistic, Roman and Byzantine period.<br>Amisos was a rich commercial center under the kings of Pontus, a royal residence and fortress of Mithridates, and is sometimes considered as the home of the fabled Amazons.<br><br>People from Miletus settled there around 760-750 BC and established a flourishing trade relationship with the ancient peoples of Anatolia. Amisos came under the rule of the Persian Empire, Alexander the Great's Macedonian Empire, and then the Kingdom of Pontus. The Romans took control in 47 BC and Amisos remained within the Byzantine Empire after the fall of Rome. In 1200 AD the city was captured by the Seljuks, to be later taken over by the Ilhanlilar. <br>";"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F99077287";"https://assets.catawiki.nl/assets/2025/9/15/1/6/9/1699b5ba-a456-48f1-8097-ca8650291216.jpg";"https://assets.catawiki.nl/assets/2025/9/15/7/5/2/752cbb9d-150a-4896-b4b0-76a1fc6c7f5f.jpg";"https://assets.catawiki.nl/assets/2025/9/15/d/4/e/d4e84111-f755-4b98-a067-b3ce03c41ae1.jpg";"99077287";"110";"2025-11-16 18:04:55"
"Ancient Egypt, Greco–Roman Period Necklace with Egyptian faience and carnelian beads";"Attention: due to customs regulations we can only ship inside the European Union. Please ensure you have a valid EU shipping address before placing a bid. <br><br>Necklace with Egyptian faience, coral and glass beads from the Ptolemaic - Roman period. The authentic ancient beads are restrung with modern materials making them suitable for modern wear while preserving their historical charm.<br><br>Length: ± 47 cm<br>Diameter beads: ± 10,2 mm maximum<br><br>Condition: good condition and wearable. The ancient beads are restrung and combined with modern gold-plated spacer beads and fittings. Signs of wear consistent with age and use. See images.<br>Composed with beads originating from various old collections, acquired in the UK between 2016-2024.<br><br>Every ancient bead shows subtle variations and signs of age, reflecting its history and adding to the unique charm of every composition.<br><br>Certificate of Authenticity (PDF) is available upon request.<br><br><br>CORAL<br>Due to its comparative rarity, coral is likely to have been prized by the ancient Egyptians. The ownership of such items also implied wealth and status for the wearer.<br>Ancient Egyptians used coral pieces in tombs as protection against evil spirits in the afterworld, as they believed it contains a drop of divine blood. <br>The Romans hung branches of coral around the necks of their children to protect them from danger. <br><br>In general, coral is a symbol of modesty, wisdom, happiness and immortality. It is believed it can help with spasms of intestines, sleeplessness, and bladder stones; and to be helpful in reducing stress, fears, depression and nightmares. <br><br>CARNELIAN<br>The Egyptians believed carnelian had magical powers; it was believed it could ward off evil, help the blood circulation and make the skin look healthy and youthful. <br>Carnelian was known as the 'Blood of Isis' (Goddess of nature and guide of souls to the Underworld). Accordingly, a carnelian amulet called a 'thet' was placed on mummies to assist the dead in their journey to the afterlife. <br>The Egyptian faith in carnelian was so strong that, along with turquoise and lapis lazuli, it was the most used stone in ancient Egyptian jewellery.<br><br>FAIENCE<br>Faience was very popular and widely used in ancient Egypt. The earliest evidence of faience production was discovered in a 7500 year old workshop near the temple in Abydos. The production and style of faience changed through Egyptian history. <br><br>Different colourants were used for aesthetic and symbolic purposes, or to imitate the more expensive and rare semi-precious gemstones like turquoise, carnelian, lapis lazuli, garnets or obsidian. Egyptians believed that faience in the colour of gemstones had the same properties. Red had protective powers, dark lapis blue gave strength, courage and wisdom, bright turquoise was associated with fertility and offered protection to the wearer. <br><br>As faience was more available than semi-precious gemstones it became a popular and widely used material for small objects like scarabs and other forms of amulets, beads, jewellery, small size statuettes, cosmetic vessels and ritual objects.<br><br>In ancient Egypt, faience objects were seen as magical, reflecting the eternal shimmer of the sun and infused with the powers of rebirth and sparkle with the brilliance of eternity.";"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F99083137";"https://assets.catawiki.nl/assets/2025/9/2/6/0/2/602d9bf2-67f6-4ba8-be0d-d8fd9e9dfd7a.jpg";"https://assets.catawiki.nl/assets/2025/9/2/5/d/9/5d923506-f458-4b80-913d-c4d56dcbeffd.jpg";"https://assets.catawiki.nl/assets/2025/9/2/2/8/b/28ba701c-f8a1-439d-841d-7e02313b55b3.jpg";"99083137";"1";"2025-11-16 17:01:00"
"Ancient Roman Pendant, with Roman glass beads";"Attention: due to customs regulations we can only ship inside the European Union. Please ensure you have a valid EU shipping address before placing a bid. <br><br>Handcrafted pendant featuring Roman green glass beads. The pendant showcases an elegant design with multiple drops. The authentic ancient beads are restrung with modern fittings, combining historical charm with contemporary wearability.<br>This pendant will be delivered in a jewellery box, a perfect gift for any occasion.<br><br>Length: ± 62 mm<br>Diameter beads: ± 5,5 mm maximum<br><br>Condition: good condition and wearable. The ancient beads are restrung and combined with modern gold-plated spacer beads and fittings. Signs of wear consistent with age and use. See images.<br>Composed with beads originating from various old collections, acquired in the UK between 2016-2024.<br><br>Every ancient bead shows subtle variations and signs of age, reflecting its history and adding to the unique charm of every composition.<br><br>Certificate of Authenticity (PDF) is available upon request.<br><br><br>ANCIENT GLASS<br>Glass has always been found in nature, but the humans first created glass about 4.000 years ago. when ancient craftsmen in Mesopotamia discovered the art of mixing sand, soda and lime to make glass.<br>For centuries, glass was a luxury item and reserved for the upper classes.<br><br>Glassmaking centers around the Mediterranean world experimented with new techniques (casting, core-forming, mosaic glass) and with colours by adding metallic oxides (cobalt, copper, etc) to the mixture.<br><br>The Romans learned the glass-making craft after the conquest of Egypt in the 1st century BC. During the 1st century AD the glassblowing technique revolutionized the production and made it possible to produce larger quantities. By adding manganese dioxide Roman glassmakers successfully produced colourless or ‘aqua’ glass for the first time.<br><br>Roman glass became a very popular material, used for beads, glass windows, mosaic tiles, tableware pieces etc. Roman glass was traded all over the Roman Empire and far beyond to Central Africa, Scandinavia and via the Silk Route to China.<br>";"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F99083232";"https://assets.catawiki.nl/assets/2025/10/5/c/1/e/c1e1aa38-bef9-4628-a982-1d3c666c5f83.jpg";"https://assets.catawiki.nl/assets/2025/10/5/1/a/b/1aba14aa-ffc1-4662-b802-d18df71c6bce.jpg";"https://assets.catawiki.nl/assets/2025/10/5/5/6/1/561f60ed-aa76-473c-b1d7-e157970a61ce.jpg";"99083232";"40";"2025-11-16 17:56:15"
"Ancient Egyptian Necklace made of Glass and Faience Mummy beads with Lapis Eye of Horus/Wedjat - 43 cm (No Reserve Price)";"IMPORTANT!<br>Due to new custom regulations we can no longer ship outside the E.U. Please make sure you have an EU shipping address before bidding.<br><br>- Strung on modern wire with Silver Lobster Lock (925).<br><br>- Total length: 43 cm. Hanger: 3 cm. Average bead size: 3-4 mm.<br><br>- The Wedjat/Udjat or Eye of Horus is an ancient Egyptian symbol for protection, nobility and good health. These amulets were worn and given for protection in life and death.<br><br>- See last picture as a parallel: https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.bmimages.com%2Fpreview.asp%3Fimage%3D00098767001<br><br>Registered shipping.<br><br>Provenance/Known History:<br><br>Ancient Egyptian Faience Mummy beads: Ex William Ohly 1883-1955, Abbey Museum, New Barnet, by descent. After that A&O Gallery, UK.<br><br>Ancient Egyptian Lapis Eye of Horus/Wedjat: Ex. Private UK collection. Collected before 1970. After that A.A. Gallery, UK.<br><br>Ancient Egyptian/Roman Glass beads: UK, London Art Market, 1990's. After that A&O Gallery, UK.<br><br>Important information:<br><br>- A declaration of authenticity by my shop is provided with this lot.<br><br>- Invoices, import- and export papers etc. will not be shared with customers.<br><br>- Please do not pay for a won item before you are finished bidding in the auction. The system will not be able to combine your orders into one shipping if all items aren't paid at once.";"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F99085647";"https://assets.catawiki.nl/assets/2025/11/6/5/6/5/56551955-b45a-41d6-bb4a-243071ce781d.jpg";"https://assets.catawiki.nl/assets/2025/11/6/6/3/e/63e4533d-97d7-4937-aef2-b9294da17d07.jpg";"https://assets.catawiki.nl/assets/2025/11/6/6/0/7/6076df9c-3fdc-429b-a70d-6ce5a2a4e6d2.jpg";"99085647";"1";"2025-11-16 17:19:25"
"Scythian Pendant of a bronze arrowhead. Excellent condition. (No Reserve Price)";"Pendant of a Scythian bronze arrowhead.Excellent condition.<br><br>Scythian bronze arrowhead, double-bladed, with a socket. The arrowhead is mounted in a modern bow, allowing it to be worn as a pendant. The pendant will be delivered with a leather jewelry cord with a carabiner.<br>Condition: Excellent solid condition, dark smooth and shiny patina. Signs of wear consistent with age and use.Look at many photos for your own impression.<br><br>Size arrowhead : 34 x 8 mm.<br>Weight: 2.58 grams.<br>The item was purchased in 2015 in Barcelona, ​​Spain from G.A. as part of a private Spanish collection dating back to the 1980s.";"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F98422585";"https://assets.catawiki.nl/assets/2025/10/9/6/6/9/6699c199-2444-4eb5-91dd-0677060daaab.jpg";"https://assets.catawiki.nl/assets/2025/10/9/d/f/2/df2e5754-42b1-491d-a984-0f0491592d86.jpg";"https://assets.catawiki.nl/assets/2025/10/9/6/9/2/692d54d2-fc8a-4d33-a3fb-4b62b9d5496c.jpg";"98422585";"1";"2025-11-16 17:31:20"
"Ancient Roman, Empire Ring with wire-wrapped Roman rock crystal bead";"Attention: due to customs regulations we can only ship inside the European Union. Please ensure you have a valid EU shipping address before placing a bid. <br><br>Ring with Roman wire-wrapped rock crystal bead, set on a modern gold-plated ring. <br><br>The wire-wrapping technique, dating back to around 2000 BC, was a favoured method among ancient jewellery makers of many ancient civilizations. Renowned for its versatility and durability, this technique was cherished throughout history for creating intricate and timeless designs.<br><br>Outside diameter: ± 23,2 mm<br>Inside diameter: ± 20 x 16,1 mm<br>Diameter bead: ± 13,3 mm<br><br>Condition: good condition and wearable. The ancient bead is combined with modern material and fittings. Signs of wear consistent with age and use. See images.<br>Composed with beads originating from various old collections, acquired in the UK between 2016-2024.<br><br>Every ancient bead shows subtle variations and signs of age, reflecting its history and adding to the unique charm of every composition.<br><br>Certificate of Authenticity available upon request (pdf-document).<br><br>Rock crystal, a transparent and colourless quartz, was believed by the ancients to be formed from ice which had hardened into stone through intense freezing. <br>Pliny the Elder reports that it was. found in many places, but the best was brought from India. <br><br>It was highly valued by the Romans and throughout history was used for decorative objects or in jewellery. It is associated with new beginnings and as a harbinger of all things possible. It is also believed to enhance harmony, spiritual growth and wisdom, and it can increase inspiration, creativity and help with concentration.";"Archaeology";"https://prf.hn/click/camref:1100l5ti9K/creativeref:1100l187865/destination:https%3A%2F%2Fwww.catawiki.com%2Fen%2Fl%2F99083511";"https://assets.catawiki.nl/assets/2025/5/8/d/0/f/d0f01706-905e-4c2b-bee4-cd101c45f92a.jpg";"https://assets.catawiki.nl/assets/2025/5/8/9/c/c/9cc99eec-6ec2-4213-b42c-ef3d90f72df0.jpg";"https://assets.catawiki.nl/assets/2025/5/8/5/0/9/50987c77-f104-44df-8d2d-fe0536a4321f.jpg";"99083511";"1";"2025-11-16 18:02:45"
